ts_code,name,price
600299.SH,安迪苏,10.34
600300.SH,维维股份,3.2649999999999997
600301.SH,ST南化,6.585
600302.SH,标准股份,4.57
600303.SH,曙光股份,3.835
600305.SH,恒顺醋业,15.3
600306.SH,商业城,5.85
600307.SH,酒钢宏兴,1.89
600308.SH,华泰股份,4.105
600310.SH,桂东电力,4.355
600311.SH,荣华实业,4.515000000000001
600312.SH,平高电气,7.0649999999999995
600313.SH,农发种业,3.3600000000000003
600316.SH,洪都航空,16.509999999999998
600317.SH,营口港,2.6
600318.SH,新力金融,7.3100000000000005
600319.SH,亚星化学,4.925000000000001
600320.SH,振华重工,3.395
600321.SH,ST正源,1.82
600322.SH,天房发展,3.255
600323.SH,瀚蓝环境,17.715
600325.SH,华发股份,7.095000000000001
600326.SH,西藏天路,6.705
600327.SH,大东方,3.51
600328.SH,兰太实业,7.9399999999999995
600329.SH,中新药业,14.405
600330.SH,天通股份,7.0649999999999995
600331.SH,宏达股份,2.77
600333.SH,长春燃气,5.24
600335.SH,国机汽车,6.585
600336.SH,澳柯玛,4.18
600337.SH,美克家居,3.75
600338.SH,西藏珠峰,11.895
600339.SH,中油工程,3.7
600340.SH,华夏幸福,26.65
600343.SH,航天动力,10.185
600345.SH,长江通信,22.97
600346.SH,恒力石化,13.760000000000002
600348.SH,阳泉煤业,5.285
600350.SH,山东高速,4.34
600351.SH,亚宝药业,5.96
600352.SH,浙江龙盛,14.165
600353.SH,旭光股份,5.175
600354.SH,敦煌种业,6.28
600355.SH,精伦电子,3.485
600356.SH,恒丰纸业,7.625
600358.SH,国旅联合,3.9899999999999998
600359.SH,新农开发,6.335
600360.SH,华微电子,5.8
600361.SH,华联综超,3.8600000000000003
600362.SH,江西铜业,14.280000000000001
600363.SH,联创光电,12.165
600365.SH,通葡股份,5.025
600366.SH,宁波韵升,7.305
600367.SH,红星发展,7.574999999999999
600368.SH,五洲交通,4.77
600369.SH,西南证券,4.5649999999999995
600370.SH,三房巷,2.9800000000000004
600371.SH,万向德农,14.14
600372.SH,中航电子,14.84
600373.SH,中文传媒,12.614999999999998
600375.SH,华菱星马,5.32
600376.SH,首开股份,7.5
600377.SH,宁沪高速,10.11
600378.SH,昊华科技,12.7
600379.SH,宝光股份,5.515000000000001
600380.SH,健康元,9.315000000000001
600381.SH,青海春天,5.55
600382.SH,广东明珠,6.984999999999999
600383.SH,金地集团,11.345
600385.SH,*ST金泰,7.154999999999999
600386.SH,北巴传媒,3.88
600387.SH,海越能源,6.8149999999999995
600388.SH,龙净环保,10.655
600389.SH,江山股份,20.6
600390.SH,五矿资本,8.895
600391.SH,航发科技,17.965
600392.SH,盛和资源,9.575
600393.SH,粤泰股份,2.54
600395.SH,盘江股份,5.17
600396.SH,*ST金山,1.7149999999999999
600397.SH,安源煤业,2.355
600398.SH,海澜之家,8.42
600399.SH,ST抚钢,2.8899999999999997
600400.SH,红豆股份,3.365
600403.SH,大有能源,3.49
600405.SH,动力源,4.6899999999999995
600406.SH,国电南瑞,17.3
600408.SH,ST安泰,2.3049999999999997
600409.SH,三友化工,5.265000000000001
600410.SH,华胜天成,11.155
600415.SH,小商品城,3.81
600416.SH,湘电股份,6.615
600418.SH,江淮汽车,4.92
600419.SH,天润乳业,13.995000000000001
600420.SH,现代制药,8.815000000000001
600421.SH,*ST仰帆,8.23
600422.SH,昆药集团,11.375
600423.SH,*ST柳化,2.9800000000000004
600425.SH,青松建化,3.6950000000000003
600426.SH,华鲁恒升,16.86
600428.SH,中远海特,3.755
600429.SH,三元股份,5.515000000000001
600433.SH,冠豪高新,3.45
600435.SH,北方导航,9.135
600438.SH,通威股份,14.870000000000001
600439.SH,瑞贝卡,3.34
600444.SH,国机通用,11.045000000000002
600446.SH,金证股份,20.515
600448.SH,华纺股份,6.41
600449.SH,宁夏建材,8.765
600452.SH,涪陵电力,16.915
600455.SH,博通股份,27.655
600456.SH,宝钛股份,24.060000000000002
600458.SH,时代新材,8.75
600459.SH,贵研铂业,16.189999999999998
600460.SH,士兰微,14.975
600461.SH,洪城水业,5.83
600462.SH,*ST九有,1.38
600463.SH,空港股份,7.42
600466.SH,蓝光发展,5.795
600467.SH,好当家,2.37
600468.SH,百利电气,3.475
600469.SH,风神股份,5.21
600470.SH,六国化工,4.885
600475.SH,华光股份,10.350000000000001
600476.SH,湘邮科技,17.42
600477.SH,杭萧钢构,2.8899999999999997
600478.SH,科力远,4.41
600479.SH,千金药业,9.370000000000001
600480.SH,凌云股份,7.7
600481.SH,双良节能,3.355
600482.SH,中国动力,24.740000000000002
600483.SH,福能股份,8.55
600485.SH,*ST信威,2.37
600487.SH,亨通光电,14.43
600488.SH,天药股份,4.215
600489.SH,中金黄金,9.885
600490.SH,鹏欣资源,5.005
600491.SH,龙元建设,6.995
600493.SH,凤竹纺织,5.765000000000001
600495.SH,晋西车轴,4.22
600496.SH,精工钢构,2.6950000000000003
600497.SH,驰宏锌锗,4.505
600498.SH,烽火通信,27.205
600499.SH,科达洁能,4.13
600500.SH,中化国际,5.12
600501.SH,航天晨光,9.16
600502.SH,安徽建工,4.3100000000000005
600503.SH,华丽家族,3.31
600505.SH,西昌电力,7.119999999999999
600506.SH,香梨股份,11.355
600507.SH,方大特钢,8.34
600508.SH,上海能源,8.965
600509.SH,天富能源,4.21
600510.SH,黑牡丹,5.93
600511.SH,国药股份,29.494999999999997
600512.SH,腾达建设,2.76
600513.SH,联环药业,7.095
600515.SH,海航基础,4.3149999999999995
600516.SH,方大炭素,10.325
600517.SH,置信电气,6.745
600518.SH,ST康美,3.555
600520.SH,文一科技,11.675
600521.SH,华海药业,15.34
600522.SH,中天科技,8.26
600523.SH,贵航股份,16.560000000000002
600525.SH,长园集团,6.02
600526.SH,*ST菲达,4.885
600527.SH,江南高纤,2.0949999999999998
600528.SH,中铁工业,10.265
600529.SH,山东药玻,22.47
600530.SH,交大昂立,5.13
600531.SH,豫光金铅,5.355
600532.SH,宏达矿业,4.13
600533.SH,栖霞建设,3.335
600535.SH,天士力,17.335
600537.SH,亿晶光电,3.375
600538.SH,国发股份,5.07
600539.SH,ST狮头,6.109999999999999
600540.SH,新赛股份,4.145
600543.SH,莫高股份,6.465
600545.SH,卓郎智能,6.285
600546.SH,山煤国际,6.99
600548.SH,深高速,9.620000000000001
600549.SH,厦门钨业,12.93
600550.SH,保变电气,3.465
600551.SH,时代出版,8.075
600552.SH,凯盛科技,5.085
600555.SH,海航创新,2.54
600556.SH,ST慧球,7.984999999999999
600557.SH,康缘药业,17.195
600558.SH,大西洋,3.3200000000000003
600559.SH,老白干酒,12.455
600560.SH,金自天正,8.765
600561.SH,江西长运,6.0600000000000005
600562.SH,国睿科技,15.780000000000001
600565.SH,迪马股份,3.615
600566.SH,济川药业,29.435000000000002
600567.SH,山鹰纸业,3.065
600568.SH,中珠医疗,1.8399999999999999
600569.SH,安阳钢铁,2.43
600571.SH,信雅达,9.004999999999999
600572.SH,康恩贝,6.285
600573.SH,惠泉啤酒,6.890000000000001
600575.SH,淮河能源,2.67
600576.SH,祥源文化,4.14
600577.SH,精达股份,2.78
600578.SH,京能电力,3.085
600579.SH,克劳斯,10.905000000000001
600580.SH,卧龙电驱,8.879999999999999
600581.SH,八一钢铁,3.29
600582.SH,天地科技,3.245
600583.SH,海油工程,5.3149999999999995
600584.SH,长电科技,14.97
600586.SH,金晶科技,2.81
600587.SH,新华医疗,16.655
600589.SH,广东榕泰,5.305
600590.SH,泰豪科技,6.43
600592.SH,龙溪股份,16.895
600594.SH,益佰制药,5.025
600595.SH,*ST中孚,1.5
600596.SH,新安股份,10.395
600597.SH,光明乳业,11.035
600598.SH,北大荒,10.045000000000002
600599.SH,熊猫金控,12.995000000000001
600601.SH,方正科技,3.355
600602.SH,云赛智联,7.949999999999999
600603.SH,广汇物流,5.045
600604.SH,市北高新,9.04
600605.SH,汇通能源,11.030000000000001
600606.SH,绿地控股,6.66
600608.SH,ST沪科,4.295
600609.SH,金杯汽车,4.0
600611.SH,大众交通,4.109999999999999
600613.SH,神奇制药,7.355
600614.SH,*ST鹏起,1.065
600615.SH,丰华股份,6.84
600616.SH,金枫酒业,5.455
600617.SH,国新能源,4.994999999999999
600618.SH,氯碱化工,7.585
600619.SH,海立股份,9.184999999999999
600620.SH,天宸股份,7.09
600621.SH,华鑫股份,12.21
600622.SH,光大嘉宝,4.125
600623.SH,华谊集团,7.4
600624.SH,复旦复华,8.915
600626.SH,申达股份,7.025
600628.SH,新世界,7.36
600629.SH,华建集团,9.01
600630.SH,龙头股份,7.03
600633.SH,浙数文化,8.625
600634.SH,*ST富控,1.8
600635.SH,大众公用,5.04
600636.SH,三爱富,9.565
600637.SH,东方明珠,9.44
600638.SH,新黄浦,7.279999999999999
600639.SH,浦东金桥,13.73
600640.SH,号百控股,12.035
600641.SH,万业企业,10.775
600642.SH,申能股份,5.75
600643.SH,爱建集团,8.705
600644.SH,乐山电力,5.9350000000000005
600645.SH,中源协和,19.035
600647.SH,同达创业,19.369999999999997
600648.SH,外高桥,17.85
600649.SH,城投控股,5.71
600650.SH,锦江投资,10.425
600651.SH,飞乐音响,4.05
600652.SH,*ST游久,2.0599999999999996
600653.SH,申华控股,2.185
600654.SH,*ST中安,1.48
600655.SH,豫园股份,8.59
600657.SH,信达地产,3.85
600658.SH,电子城,4.34
600660.SH,福耀玻璃,22.03
600661.SH,昂立教育,19.195
600662.SH,强生控股,4.8100000000000005
600663.SH,陆家嘴,13.91
600664.SH,哈药股份,4.025
600665.SH,天地源,3.54
600666.SH,*ST瑞德,2.04
600667.SH,太极实业,7.145
600668.SH,尖峰集团,12.25
600671.SH,天目药业,14.129999999999999
600673.SH,东阳光,7.67
600674.SH,川投能源,9.925
600675.SH,中华企业,4.665
600676.SH,交运股份,4.465
600677.SH,航天通信,13.275
600678.SH,四川金顶,4.825
600679.SH,上海凤凰,12.46
600681.SH,百川能源,7.0649999999999995
600682.SH,南京新百,11.61
600683.SH,京投发展,4.1
600684.SH,珠江实业,3.705
600685.SH,中船防务,17.314999999999998
600686.SH,金龙汽车,7.515
600687.SH,*ST刚泰,2.06
600688.SH,上海石化,4.225
600689.SH,上海三毛,10.094999999999999
600690.SH,海尔智家,15.73
600691.SH,阳煤化工,2.4299999999999997
600692.SH,亚通股份,6.795
600693.SH,东百集团,5.109999999999999
600694.SH,大商股份,26.545
600695.SH,绿庭投资,5.34
600696.SH,ST岩石,10.235
600697.SH,欧亚集团,17.33
600698.SH,*ST天雁,2.8449999999999998
600699.SH,均胜电子,15.280000000000001
600701.SH,*ST工新,2.2649999999999997
600702.SH,舍得酒业,27.195
600703.SH,三安光电,10.870000000000001
600704.SH,物产中大,5.295
600705.SH,中航资本,4.665
600706.SH,曲江文旅,8.98
600707.SH,彩虹股份,4.585
600708.SH,光明地产,3.73
600710.SH,苏美达,5.695
600711.SH,盛屯矿业,5.425
600712.SH,南宁百货,4.4
600713.SH,南京医药,4.3149999999999995
600714.SH,金瑞矿业,5.824999999999999
600715.SH,文投控股,3.4
600716.SH,凤凰股份,3.8449999999999998
600717.SH,天津港,6.13
600718.SH,东软集团,11.335
600719.SH,大连热电,5.04
600720.SH,祁连山,8.879999999999999
600721.SH,*ST百花,5.98
600722.SH,金牛化工,5.425
600723.SH,首商股份,6.234999999999999
600724.SH,宁波富达,3.415
600725.SH,ST云维,2.9850000000000003
600726.SH,*ST华源,1.73
600727.SH,鲁北化工,6.835
600728.SH,佳都科技,9.32
600729.SH,重庆百货,27.84
600730.SH,中国高科,5.21
600731.SH,湖南海利,6.3100000000000005
600732.SH,ST新梅,7.975
600733.SH,北汽蓝谷,6.859999999999999
600734.SH,实达集团,9.205
600735.SH,新华锦,5.345000000000001
600736.SH,苏州高新,6.26
600737.SH,中粮糖业,9.14
600738.SH,兰州民百,6.17
600739.SH,辽宁成大,13.895
600740.SH,山西焦化,7.83
600741.SH,华域汽车,24.675
600742.SH,一汽富维,12.25
600743.SH,华远地产,2.375
600744.SH,华银电力,2.7300000000000004
600746.SH,江苏索普,6.140000000000001
600747.SH,退大控,0.925
600748.SH,上实发展,6.835
600749.SH,西藏旅游,10.35
600750.SH,江中药业,12.77
600751.SH,海航科技,2.975
600753.SH,东方银星,16.8
600754.SH,锦江酒店,24.009999999999998
600755.SH,厦门国贸,7.545
600756.SH,浪潮软件,21.78
600757.SH,长江传媒,6.355
600758.SH,红阳能源,4.845
600759.SH,洲际油气,3.1100000000000003
600761.SH,安徽合力,9.055
600765.SH,中航重机,9.9
600766.SH,园城黄金,9.08
600767.SH,ST运盛,5.8
600768.SH,宁波富邦,11.065000000000001
600769.SH,祥龙电业,6.21
600770.SH,综艺股份,5.485
600771.SH,广誉远,16.975
600773.SH,西藏城投,5.880000000000001
600774.SH,汉商集团,11.605
600775.SH,南京熊猫,11.225000000000001
600776.SH,东方通信,19.880000000000003
600777.SH,新潮能源,2.05
600778.SH,友好集团,4.925
600780.SH,通宝能源,3.415
600781.SH,ST辅仁,8.125
600782.SH,新钢股份,4.41
600783.SH,鲁信创投,13.55
600784.SH,鲁银投资,5.115
600785.SH,新华百货,15.125
600787.SH,中储股份,5.33
600789.SH,鲁抗医药,6.619999999999999
600790.SH,轻纺城,3.61
600791.SH,京能置业,3.85
600792.SH,云煤能源,3.4050000000000002
600793.SH,宜宾纸业,17.64
600794.SH,保税科技,4.345
600795.SH,国电电力,2.465
600796.SH,钱江生化,5.34
600797.SH,浙大网新,8.49
600798.SH,宁波海运,3.695
600800.SH,天津磁卡,5.390000000000001
600801.SH,华新水泥,18.71
600802.SH,福建水泥,7.305
600803.SH,新奥股份,9.36
600804.SH,鹏博士,6.63
600805.SH,悦达投资,5.35
600807.SH,ST天业,4.475
600808.SH,马钢股份,2.6950000000000003
600810.SH,神马股份,7.77
600811.SH,东方集团,3.4
600812.SH,华北制药,8.465
600814.SH,杭州解百,5.035
600815.SH,*ST厦工,2.9749999999999996
600816.SH,安信信托,4.645
600817.SH,ST宏盛,7.32
600818.SH,中路股份,10.34
600819.SH,耀皮玻璃,4.48
600820.SH,隧道股份,5.95
600821.SH,津劝业,0.0
600822.SH,上海物贸,10.91
600823.SH,世茂股份,4.04
600824.SH,益民集团,3.54
600825.SH,新华传媒,4.71
600826.SH,兰生股份,11.05
600827.SH,百联股份,8.935
600828.SH,茂业商业,4.795
600829.SH,人民同泰,7.335
600830.SH,香溢融通,5.6899999999999995
600831.SH,广电网络,8.844999999999999
600833.SH,第一医药,9.745000000000001
600834.SH,申通地铁,7.055
600835.SH,上海机电,17.875
600836.SH,界龙实业,3.9850000000000003
600837.SH,海通证券,13.66
600838.SH,上海九百,6.5
600839.SH,四川长虹,2.705
600841.SH,上柴股份,7.470000000000001
600843.SH,上工申贝,7.34
600844.SH,丹化科技,4.0
600846.SH,同济科技,7.995
600847.SH,万里股份,11.665
600848.SH,上海临港,27.69
600850.SH,华东电脑,21.18
600851.SH,海欣股份,6.54
600853.SH,龙建股份,3.245
600854.SH,春兰股份,3.71
600855.SH,航天长峰,14.695
600856.SH,ST中天,2.43
600857.SH,宁波中百,9.36
600858.SH,银座股份,4.9350000000000005
600859.SH,王府井,14.61
600860.SH,京城股份,5.74
600861.SH,北京城乡,9.285
600862.SH,中航高科,11.105
600863.SH,内蒙华电,3.13
600864.SH,哈投股份,6.51
600865.SH,百大集团,5.8100000000000005
600866.SH,星湖科技,4.88
600867.SH,通化东宝,17.375
600868.SH,梅雁吉祥,3.505
600869.SH,智慧能源,4.63
600870.SH,ST厦华,3.175
600871.SH,石化油服,2.3049999999999997
600873.SH,梅花生物,4.46
600874.SH,创业环保,7.27
600875.SH,东方电气,9.405000000000001
600876.SH,洛阳玻璃,10.184999999999999
600877.SH,*ST电能,6.494999999999999
600879.SH,航天电子,6.484999999999999
600880.SH,博瑞传播,3.67
600881.SH,亚泰集团,3.045
600882.SH,妙可蓝多,14.530000000000001
600883.SH,博闻科技,6.6850000000000005
600884.SH,杉杉股份,10.21
600885.SH,宏发股份,24.64
600886.SH,国投电力,9.719999999999999
600887.SH,伊利股份,28.875
600888.SH,新疆众和,4.734999999999999
600889.SH,南京化纤,4.66
600890.SH,中房股份,4.71
600891.SH,*ST秋林,1.475
600892.SH,大晟文化,5.24
600893.SH,航发动力,23.415
600894.SH,广日股份,8.32
600895.SH,张江高科,16.009999999999998
600896.SH,览海投资,4.05
600897.SH,厦门空港,22.375
600898.SH,国美通讯,7.595000000000001
600900.SH,长江电力,18.700000000000003
600901.SH,江苏租赁,5.855
600903.SH,贵州燃气,11.705
600908.SH,无锡银行,5.24
600909.SH,华安证券,6.43
600917.SH,重庆燃气,6.505
600919.SH,江苏银行,6.675
600926.SH,杭州银行,8.02
600928.SH,西安银行,6.61
600929.SH,湖南盐业,7.1899999999999995
600933.SH,爱柯迪,10.41
600936.SH,广西广电,4.14
600939.SH,重庆建工,4.62
600958.SH,东方证券,10.024999999999999
600959.SH,江苏有线,4.3
600960.SH,渤海汽车,3.525
600961.SH,株冶集团,8.29
600962.SH,国投中鲁,8.36
600963.SH,岳阳林纸,4.255
600965.SH,福成股份,9.27
600966.SH,博汇纸业,3.9699999999999998
600967.SH,内蒙一机,11.46
600969.SH,郴电国际,6.585
600970.SH,中材国际,5.93
600971.SH,恒源煤电,5.82
600973.SH,宝胜股份,3.705
600975.SH,新五丰,11.29
600976.SH,健民集团,17.975
600977.SH,中国电影,14.285
600978.SH,宜华生活,3.34
600979.SH,广安爱众,4.055
600980.SH,北矿科技,16.595
600981.SH,汇鸿集团,3.715
600982.SH,宁波热电,3.1
600983.SH,惠而浦,5.195
600984.SH,建设机械,7.885
600985.SH,淮北矿业,9.95
600986.SH,科达股份,3.935
600987.SH,航民股份,6.0600000000000005
600988.SH,赤峰黄金,5.945
600992.SH,贵绳股份,7.29
600993.SH,马应龙,16.985
600995.SH,文山电力,7.35
600996.SH,贵广网络,9.675
600997.SH,开滦股份,5.645
600998.SH,九州通,13.375
600999.SH,招商证券,16.04
601000.SH,唐山港,2.5199999999999996
601001.SH,大同煤业,4.275
601002.SH,晋亿实业,6.21
601003.SH,柳钢股份,5.055
601005.SH,重庆钢铁,1.86
601006.SH,大秦铁路,7.74
601007.SH,金陵饭店,10.469999999999999
601008.SH,连云港,4.279999999999999
601009.SH,南京银行,7.824999999999999
601010.SH,文峰股份,3.14
601011.SH,宝泰隆,5.24
601012.SH,隆基股份,27.65
601015.SH,陕西黑猫,3.375
601016.SH,节能风电,2.435
601018.SH,宁波港,3.895
601019.SH,山东出版,7.145
601020.SH,华钰矿业,9.555
601028.SH,玉龙股份,4.5649999999999995
601038.SH,一拖股份,6.945
601058.SH,赛轮轮胎,3.925
601066.SH,中信建投,19.16
601068.SH,中铝国际,5.9350000000000005
601069.SH,西部黄金,18.115000000000002
601086.SH,国芳集团,5.23
601088.SH,中国神华,18.62
601098.SH,中南传媒,12.315
601099.SH,太平洋,3.45
601101.SH,昊华能源,5.52
601106.SH,中国一重,3.0549999999999997
601107.SH,四川成渝,3.645
601108.SH,财通证券,9.7
601111.SH,中国国航,7.93
601113.SH,ST华鼎,6.119999999999999
601116.SH,三江购物,13.93
601117.SH,中国化学,5.525
601118.SH,海南橡胶,4.58
601126.SH,四方股份,5.720000000000001
601127.SH,小康股份,13.325
601128.SH,常熟银行,7.415
601137.SH,博威合金,10.15
601138.SH,工业富联,14.29
601139.SH,深圳燃气,6.055
601155.SH,新城控股,25.015
601158.SH,重庆水务,5.575
601162.SH,天风证券,8.685
601163.SH,三角轮胎,12.625
601166.SH,兴业银行,17.175
601168.SH,西部矿业,5.675
601169.SH,北京银行,5.24
601177.SH,杭齿前进,11.655000000000001
601179.SH,中国西电,3.535
601186.SH,中国铁建,9.1
601188.SH,龙江交通,3.105
601198.SH,东兴证券,10.705
601199.SH,江南水务,3.8049999999999997
601200.SH,上海环境,11.44
601208.SH,东材科技,4.705
601211.SH,国泰君安,17.1
601212.SH,白银有色,4.4
601216.SH,君正集团,2.97
601218.SH,吉鑫科技,2.83
601222.SH,林洋能源,4.46
601225.SH,陕西煤业,8.855
601226.SH,华电重工,4.1899999999999995
601228.SH,广州港,3.835
601229.SH,上海银行,8.969999999999999
601231.SH,环旭电子,13.085
601233.SH,桐昆股份,12.09
601238.SH,广汽集团,11.795
601258.SH,*ST庞大,1.29
601288.SH,农业银行,3.395
601298.SH,青岛港,7.545
601311.SH,骆驼股份,9.629999999999999
601319.SH,中国人保,8.41
601326.SH,秦港股份,3.1799999999999997
601328.SH,交通银行,5.415
601330.SH,绿色动力,12.41
601333.SH,广深铁路,3.1
601339.SH,百隆东方,3.9050000000000002
601360.SH,三六零,22.295
601366.SH,利群股份,5.595
601368.SH,绿城水务,5.895
601369.SH,陕鼓动力,6.335
601375.SH,中原证券,4.915
601377.SH,兴业证券,6.07
601388.SH,怡球资源,1.93
601390.SH,中国中铁,6.029999999999999
601398.SH,工商银行,5.404999999999999
601500.SH,通用股份,6.404999999999999
601515.SH,东风股份,7.325
601518.SH,吉林高速,2.67
601519.SH,大智慧,6.53
601555.SH,东吴证券,9.030000000000001
601558.SH,ST锐电,1.18
601566.SH,九牧王,11.370000000000001
601567.SH,三星医疗,6.390000000000001
601577.SH,长沙银行,8.510000000000002
601579.SH,会稽山,8.25
601588.SH,北辰实业,3.42
601595.SH,上海电影,18.95
601598.SH,中国外运,4.545
601599.SH,鹿港文化,2.88
601600.SH,中国铝业,3.615
601606.SH,长城军工,14.905000000000001
601607.SH,上海医药,18.945
601608.SH,中信重工,4.025
601611.SH,中国核建,7.105
601615.SH,明阳智能,11.33
601616.SH,广电电气,3.18
601618.SH,中国中冶,2.77
601619.SH,嘉泽新能,4.04
601628.SH,中国人寿,28.745
601633.SH,长城汽车,8.23
601636.SH,旗滨集团,3.41
601666.SH,平煤股份,3.88
601668.SH,中国建筑,5.484999999999999
601669.SH,中国电建,4.699999999999999
601677.SH,明泰铝业,10.955
601678.SH,滨化股份,5.615
601688.SH,华泰证券,18.98
601689.SH,拓普集团,11.135
601699.SH,潞安环能,7.390000000000001
601700.SH,风范股份,5.74
601717.SH,郑煤机,5.78
601718.SH,际华集团,4.08
601727.SH,上海电气,5.125
601766.SH,中国中车,7.3149999999999995
601777.SH,力帆股份,4.4
601788.SH,光大证券,10.765
601789.SH,宁波建工,3.755
601798.SH,ST蓝科,6.505
601800.SH,中国交建,9.98
601801.SH,皖新传媒,5.74
601808.SH,中海油服,12.175
601811.SH,新华文轩,12.079999999999998
601818.SH,光大银行,3.755
601828.SH,美凯龙,10.795
601838.SH,成都银行,8.184999999999999
601857.SH,中国石油,6.105
601858.SH,中国科传,11.61
601860.SH,紫金银行,6.225
601865.SH,福莱特,10.68
601866.SH,中远海发,2.645
601872.SH,招商轮船,4.705
601877.SH,正泰电器,22.015
601878.SH,浙商证券,8.08
601880.SH,大连港,1.9849999999999999
601881.SH,中国银河,10.54
601882.SH,海天精工,7.925
601886.SH,江河集团,7.33
601890.SH,亚星锚链,6.484999999999999
601898.SH,中煤能源,4.835
601899.SH,紫金矿业,3.68
601900.SH,南方传媒,8.865
601901.SH,方正证券,6.645
601908.SH,京运通,3.18
601918.SH,新集能源,2.975
601919.SH,中远海控,4.6
601928.SH,凤凰传媒,8.57
601929.SH,吉视传媒,2.245
601933.SH,永辉超市,9.965
601939.SH,建设银行,6.92
601949.SH,中国出版,6.43
601952.SH,苏垦农发,6.855
601958.SH,金钼股份,6.67
601965.SH,中国汽研,7.255000000000001
601966.SH,玲珑轮胎,20.51
601968.SH,宝钢包装,4.3100000000000005
601969.SH,海南矿业,5.470000000000001
601975.SH,招商南油,3.035
601985.SH,中国核电,5.43
601988.SH,中国银行,3.53
601989.SH,中国重工,6.02
601990.SH,南京证券,7.525
601991.SH,大唐发电,2.725
601992.SH,金隅集团,3.365
601996.SH,丰林集团,2.895
601997.SH,贵阳银行,8.23
601998.SH,中信银行,5.59
601999.SH,出版传媒,5.785
603000.SH,人民网,19.865000000000002
603001.SH,奥康国际,9.635
603002.SH,宏昌电子,3.9000000000000004
603003.SH,龙宇燃油,8.780000000000001
603005.SH,晶方科技,18.5
603006.SH,联明股份,11.190000000000001
603007.SH,花王股份,7.279999999999999
603008.SH,喜临门,11.149999999999999
603009.SH,北特科技,6.055
603010.SH,万盛股份,11.754999999999999
603011.SH,合锻智能,4.785
603012.SH,创力集团,11.18
603013.SH,亚普股份,13.815
603015.SH,弘讯科技,6.425
603016.SH,新宏泰,14.795
603017.SH,中衡设计,11.06
603018.SH,中设集团,11.84
603020.SH,爱普股份,7.595000000000001
603021.SH,山东华鹏,7.24
603022.SH,新通联,8.045
603023.SH,威帝股份,4.375
603025.SH,大豪科技,8.64
603026.SH,石大胜华,28.685000000000002
603027.SH,千禾味业,22.575000000000003
603028.SH,赛福天,9.98
603029.SH,天鹅股份,14.04
603030.SH,全筑股份,5.58
603031.SH,安德利,16.085
603032.SH,德新交运,24.11
603033.SH,三维股份,17.5
603035.SH,常熟汽饰,9.29
603036.SH,如通股份,11.89
603037.SH,凯众股份,17.04
603038.SH,华立股份,13.53
603040.SH,新坐标,29.235
603041.SH,美思德,15.46
603042.SH,华脉科技,14.35
603045.SH,福达合金,16.479999999999997
603050.SH,科林电气,11.045
603055.SH,台华新材,6.775
603056.SH,德邦股份,13.0
603058.SH,永吉股份,7.1899999999999995
603059.SH,倍加洁,23.735
603060.SH,国检集团,20.09
603063.SH,禾望电气,8.735
603066.SH,音飞储存,7.16
603067.SH,振华股份,5.96
603069.SH,海汽集团,6.23
603076.SH,乐惠国际,23.22
603077.SH,和邦生物,1.6150000000000002
603078.SH,江化微,25.525
603080.SH,新疆火炬,16.415
603081.SH,大丰实业,11.145
603083.SH,剑桥科技,24.01
603085.SH,天成自控,9.175
603086.SH,先达股份,28.075
603088.SH,宁波精达,8.835
603089.SH,正裕工业,13.085
603090.SH,宏盛股份,15.835
603098.SH,森特股份,12.155
603099.SH,长白山,9.235
603100.SH,川仪股份,8.385
603101.SH,汇嘉时代,5.93
603103.SH,横店影视,14.370000000000001
603105.SH,芯能科技,7.46
603106.SH,恒银金融,10.02
603108.SH,润达医疗,10.260000000000002
603110.SH,东方材料,14.695
603111.SH,康尼机电,5.165
603113.SH,金能科技,10.625
603116.SH,红蜻蜓,7.16
603117.SH,万林物流,3.825
603118.SH,共进股份,11.035
603121.SH,华培动力,17.415
603123.SH,翠微股份,5.645
603126.SH,中材节能,5.16
603128.SH,华贸物流,7.220000000000001
603129.SH,春风动力,24.07
603131.SH,上海沪工,14.765
603133.SH,碳元科技,19.085
603136.SH,天目湖,21.14
603138.SH,海量数据,16.19
603139.SH,康惠制药,16.895000000000003
603156.SH,养元饮品,28.95
603157.SH,拉夏贝尔,5.265000000000001
603158.SH,腾龙股份,14.059999999999999
603159.SH,上海亚虹,11.695
603161.SH,科华控股,13.41
603165.SH,荣晟环保,17.75
603166.SH,福达股份,5.845
603167.SH,渤海轮渡,9.120000000000001
603168.SH,莎普爱思,8.17
603169.SH,兰石重装,6.859999999999999
603177.SH,德创环保,10.940000000000001
603178.SH,圣龙股份,10.335
603179.SH,新泉股份,12.524999999999999
603181.SH,皇马科技,15.24
603183.SH,建研院,10.815000000000001
603185.SH,上机数控,25.814999999999998
603188.SH,ST亚邦,6.51
603189.SH,网达软件,17.825
603192.SH,汇得科技,26.155
603196.SH,日播时尚,7.905
603197.SH,保隆科技,19.310000000000002
603198.SH,迎驾贡酒,18.6
603199.SH,九华旅游,24.755000000000003
603200.SH,上海洗霸,25.595
603203.SH,快克股份,22.18
603218.SH,日月股份,20.365000000000002
603220.SH,中贝通信,28.18
603223.SH,恒通股份,6.415
603225.SH,新凤鸣,11.45
603226.SH,菲林格尔,26.245
603227.SH,雪峰科技,3.8899999999999997
603229.SH,奥翔药业,12.875
603232.SH,格尔软件,27.03
